1	7.690000000000127e-05
2	0.0001131000000000014
3	0.00015249999999999986
4	0.00019150000000000417
5	0.0002276000000000014
6	0.00033160000000000134
7	0.00032080000000000303
8	0.0003555999999999976
9	0.000391499999999996
10	0.00043490000000000195
11	0.00048020000000000007
12	0.0005703999999999987
13	0.0005693000000000017
14	0.0006166000000000019
15	0.0007016000000000036
16	0.0007240999999999984
17	0.0007778000000000021
18	0.0008296999999999957
19	0.0008893000000000026
20	0.0009291000000000021
21	0.0009945999999999983
22	0.0010202999999999948
23	0.001076500000000001
24	0.0011329999999999951
25	0.0012112999999999985
26	0.0012650000000000022
27	0.0012998999999999927
28	0.001376299999999997
29	0.001408400000000004
30	0.0014896000000000076
31	0.0015389999999999987
32	0.001935300000000001
33	0.0016605999999999982
34	0.0017299000000000064
35	0.0017603999999999953
36	0.0022009000000000056
37	0.0019223999999999908
38	0.0019494000000000178
39	0.0019932000000000005
40	0.002053200000000005
41	0.0021453999999999918
42	0.002188300000000004
43	0.0022667000000000104
44	0.002312599999999998
45	0.0024212000000000122
46	0.00279660000000001
47	0.002540300000000023
48	0.0026138999999999746
49	0.0026825000000000043
50	0.002792199999999967
51	0.002829700000000046
52	0.0029186999999999963
53	0.0029374000000000344
54	0.003024099999999974
55	0.0031183000000000183
56	0.003171199999999985
57	0.003276399999999957
58	0.0034078000000000164
59	0.00341459999999999
60	0.0034932000000000296
61	0.00357799999999997
62	0.0036632999999999805
63	0.0037205000000000155
64	0.0037962000000000273
65	0.004393099999999983
66	0.004414600000000046
67	0.004492599999999958
68	0.004904699999999984
69	0.004685700000000015
70	0.00480119999999995
71	0.0051827000000000956
72	0.004981300000000077
73	0.005254399999999992
74	0.0051402999999999865
75	0.005250399999999988
76	0.005343799999999899
77	0.005449499999999996
78	0.005609199999999981
79	0.005944399999999961
80	0.005764400000000003
81	0.005905300000000002
82	0.006027000000000005
83	0.006349599999999955
84	0.006249800000000194
85	0.006380700000000017
86	0.0065509999999999735
87	0.006579700000000077
88	0.006971099999999897
89	0.006964999999999888
90	0.00705840000000002
91	0.007264399999999949
92	0.009235100000000163
93	0.009376999999999969
94	0.009158299999999953
95	0.009049399999999874
96	0.009997400000000045
97	0.00970710000000019
98	0.01021519999999998
99	0.00952620000000004
