100	0.10101489999999999
200	0.2891991
300	0.41983909999999997
400	0.7188007999999999
500	0.8320898000000001
600	0.6153170000000001
700	0.6729554000000002
800	0.7767683999999995
900	0.8730646000000002
1000	0.9905911999999999
1100	1.0878117000000005
1200	1.1878955999999992
1300	1.2886202999999998
1400	1.3821852000000003
1500	1.470965099999999
1600	1.5967538999999995
1700	1.6993989999999997
1800	1.8631265
1900	1.927250100000002
2000	2.0819723000000003
2100	2.5318229000000017
2200	2.3140982999999977
2300	2.3839112
2400	2.4897819000000005
2500	2.594795699999999
2600	2.718566800000005
2700	2.8082019000000003
2800	2.9115256000000045
2900	3.0154672999999974
3000	3.2747878999999998
3100	3.6675949999999986
3200	3.5152909999999977
3300	3.6383050000000026
3400	3.779797500000001
3500	3.6431836999999945
3600	3.848754299999996
3700	3.942921499999997
3800	4.011052800000002
3900	4.114858999999996
4000	4.221367100000009
4100	4.314374300000011
4200	4.4555825000000056
4300	4.5762855000000116
4400	5.537367099999997
4500	4.9753153999999995
4600	4.986779599999991
4700	5.108340900000002
4800	5.143697899999992
4900	5.116492899999997
